,elite_avg,evals,max,mean,median
0,55.44772627453754,17882.0,51.24244604316532,5.487165972627323,4.7444444444444525
1,55.47531694787091,37555.0,69.0176470588236,7.498885381108896,4.768641114982586
2,60.422805761995335,59999.0,122.93465703971167,13.575201922278396,5.18687234340699
3,78.70474250311943,95082.0,116.35882352941233,23.276657699969793,6.790338164251223
4,69.58388382869278,138702.0,136.010380622838,39.765835149826735,41.357267441860344
5,65.28503804167255,188571.0,167.6925093632966,51.061425833007824,51.42822763129918
6,76.70742269111756,236935.0,138.77973421926987,50.24374740949927,51.59452113891271
7,71.15169659803031,285637.0,151.51818181818248,52.58708162260693,52.58829431438112
8,70.81976945872334,332665.0,147.6049645390079,51.30127164888681,52.82230605407358
9,71.88408987604687,381568.0,138.91928251121132,53.53983001227578,52.56098023415639
10,65.38340895548598,430806.0,130.2247933884302,54.89500114033386,55.95175704591992
11,69.40870323002733,478286.0,150.1871794871801,51.743080702049994,53.55661652788957
12,73.01142102428238,526460.0,146.1653543307093,54.96032316403187,54.85851322590439
13,72.3219181034108,573427.0,161.75331010453016,55.97884902250268,54.034210526315626
14,87.39327393273949,619228.0,150.55405405405463,52.20292770809039,53.24045280960158
15,83.71982851816298,665136.0,158.5120996441289,54.36544381902588,54.9770373921379
16,73.42890169744956,711119.0,155.45614035087766,56.521190550663896,56.009525871400584
17,71.52260980985515,753916.0,145.63521126760625,56.636773807025804,56.017808219177965
18,83.104489405783,798315.0,159.30000000000086,58.90623156658054,57.12291975125835
19,72.46576742302337,840492.0,153.36535433070924,56.90369532194493,55.63452892144467
20,81.73291300454244,884581.0,158.77360594795607,61.04891403865955,57.59154966855534
21,79.82925625273977,927086.0,155.91552346570447,58.335482308636614,57.299788714889225
22,78.67553815340423,969128.0,148.67509025270795,61.01354986812745,58.30546558704439
23,88.36535293095118,1012269.0,142.83357664233628,60.617776935882375,58.57121588089315
24,79.0402156845759,1054805.0,168.9186311787081,60.40410737780551,58.76212871287113
25,73.54596447576591,1096641.0,158.77915194346343,58.481694098182544,56.141035353535244
26,79.99469078813196,1138944.0,161.881021897811,62.05548574807884,58.49900181488191
27,89.00414803421697,1179296.0,160.80950570342276,61.59718228878591,58.56151716500542
28,79.09192814630677,1219100.0,145.4003802281375,59.9646571482302,58.77816020025018
29,70.52158502733974,1259871.0,160.39090909090973,63.41863672062836,60.79799802273836
30,84.2547667701414,1300606.0,161.9517241379318,63.531644105372415,60.488349622885565
31,82.22665737054083,1339033.0,191.55374449339274,64.93460865258034,59.52568417474068
32,93.02289995097038,1377768.0,167.31406844106536,63.78112082039729,60.43238663162848
33,83.1388938804628,1415410.0,169.2761904761909,64.274181465755,60.85804751697022
34,83.66997511034087,1451512.0,142.64868913857714,62.07607291986549,60.45667265049657
35,91.15547044714882,1489344.0,191.79883268482538,65.05048334414474,62.09661530689554
36,155.4568562231499,1528355.0,364.77388535031605,69.11001489409894,63.00400502543356
37,286.73226118088024,1574153.0,439.2521126760552,70.70716228453553,62.63740193691492
38,277.17651589587615,1619501.0,359.82822299651434,74.01270723815097,63.62182345862535
39,338.3404995681159,1671097.0,820.4152249134863,87.75178622649422,65.42752613240425
40,298.28078690465367,1726764.0,889.0195121951198,99.29574602360894,67.84563687543994
41,342.1545603213695,1786945.0,658.9070631970192,120.73687266776874,70.12727272727281
42,285.888038064772,1844097.0,552.3322097378232,118.97971256568417,73.52194420477437
43,317.96951617660613,1909527.0,600.8403508771864,154.26421993658334,104.15525764558048
44,341.8909888120987,1981334.0,546.8777777777747,181.26568811030558,140.12792888260992
45,368.6820878673264,2056916.0,771.7948717948609,198.3671085500221,154.25757575757626
46,334.3835214628557,2136902.0,781.7652173912962,223.11244516249172,204.75784581738733
47,393.9815806745879,2218281.0,830.402930402919,207.4515000388914,186.86865190388457
48,338.4876141654287,2295526.0,741.8106382978666,221.34709275748202,200.6646474803669
49,403.0299439218876,2378972.0,868.2627450980241,214.94605528062647,169.22628458498062
50,369.45585692860516,2462075.0,925.4999999999969,206.25804215051886,175.51773049645456
51,438.8985463189124,2546960.0,874.7984435797594,209.52827075299166,205.43276880319686
52,421.1197169349084,2626947.0,907.7587301587222,217.35890173854474,196.34807900637475
53,315.1513888211395,2707173.0,751.2827586206781,219.70351047497613,206.0320194279976
54,334.50965708451236,2783992.0,878.5374999999906,210.5383875509528,175.6173665052027
55,373.6158916127739,2860033.0,803.1555555555449,197.29562928807943,145.52595078299828
56,538.5364282448802,2943843.0,712.3333333333276,233.4009048356,233.84061467283664
57,426.2728551689353,3023264.0,907.6904761904689,223.57108889122824,207.7905368516844
58,529.7770638939011,3106621.0,876.8339768339611,224.43809376327033,215.8958771743999
59,440.61221895094434,3193042.0,933.6999999999947,230.50354768230187,202.15341321713953
60,522.1397747488445,3279340.0,884.4325102880598,214.63657109682447,212.77469933685592
61,443.9953475982887,3363080.0,731.048051948042,228.22015814384093,224.14917198570168
62,457.7173435272756,3451790.0,911.178431372535,240.27281370251353,239.710731511255
63,567.2490808869999,3547117.0,896.3768115941939,242.536498259846,223.4237032015637
64,615.9840518895983,3638143.0,895.0552238805869,252.43926631080555,242.03450653555666
65,537.8431229425913,3734061.0,912.5999999999858,260.0704725093425,249.85000000000127
66,433.3185855753128,3824702.0,921.1999999999922,261.713368641651,263.2525447525453
67,582.6483929397746,3923024.0,917.7999999999931,239.93270690186654,228.60390482001424
68,379.00440409198893,4009114.0,887.3806451612825,241.7834949603486,243.5739282046393
69,449.04770533321187,4104303.0,907.3999999999866,239.33534228924051,235.14463447350866
70,405.0852508573222,4187796.0,894.4666666666593,247.5135996512871,249.11514657980592
71,442.838451210209,4283084.0,871.265900383138,252.53524296302334,259.39676183413667
72,387.06907634572786,4375697.0,913.162992125977,267.90545294420355,270.13493335908856
73,365.0038411526167,4465227.0,891.2669291338508,262.91127754792024,255.95538667652337
74,472.3880680625163,4558166.0,918.3999999999871,229.1763380100792,205.26336435762624
75,486.7063532933013,4660863.0,894.6851851851727,268.85620619459974,267.3088235294117
76,397.61565938742325,4764748.0,921.8999999999858,279.74360440501664,285.0632183908043
77,496.5033838357446,4862875.0,918.9999999999868,257.6487253367189,248.45633855331957
78,541.3060269031948,4960394.0,889.1387755101944,263.53304165941756,273.64306195596475
79,412.87486156493594,5056971.0,923.6999999999879,276.8893994208882,251.8570895442827
80,564.7663947051395,5162074.0,899.5078014184306,267.78188259505333,270.10039880358977
81,587.5607894146219,5259729.0,927.7999999999964,278.24744901062536,273.95997909172155
82,731.7015505971459,5368765.0,919.1999999999856,288.32948559034173,280.94609799357033
83,660.3636163193803,5472562.0,913.699999999992,279.97981872888136,283.7958057395142
84,631.1477003307627,5588541.0,909.499999999992,292.5559964858383,293.747330625272
85,546.379780530732,5692686.0,894.2509652509527,276.5675315946897,261.81660307908675
86,602.0428985545411,5804708.0,904.2999999999834,285.491486639016,293.97606837606827
87,637.0469412975503,5917682.0,883.7345323740889,311.7695543388545,303.54939344854495
88,470.8567948443583,6021491.0,881.3848484848336,277.7278563950112,284.68759398496195
89,645.7365701851867,6137214.0,917.6999999999866,310.7321998972649,287.3222292791361
90,666.1289503995223,6244065.0,913.7999999999881,269.45048540283113,262.0516112894504
91,712.6298485006915,6364140.0,916.9159362549746,324.2254777705971,294.1585695006745
92,497.02138427716534,6482940.0,921.5999999999875,331.4658028312681,312.8234997443403
93,438.4500845650011,6599379.0,922.6999999999861,322.98389124754095,318.8941421012843
94,659.1514231097997,6724841.0,917.8999999999864,329.62385788068224,320.21353383458563
95,601.767675225028,6853243.0,923.3999999999883,352.322797987629,315.11581707937
96,680.6868967332127,6983842.0,926.9999999999925,347.68168240138243,326.2187685169646
97,665.2465822409588,7114863.0,918.599999999986,334.14964995314506,296.22563752276864
98,578.2032666820792,7237422.0,920.7999999999881,342.9431411450069,313.97381776239854
99,443.93617144425934,7356277.0,928.2999999999855,352.47343642937625,345.55079036682196
100,674.5839251254872,7496196.0,917.6999999999863,369.60288340194427,353.1925745568923
101,623.5028124921062,7634765.0,917.9999999999932,379.93691119841185,345.8278170603279
102,699.7994337311299,7776387.0,917.9999999999857,371.69159836774503,342.35874202206094
103,646.4510732235437,7912581.0,925.1999999999898,376.7866401143261,333.6484593837528
104,789.2527631127631,8051711.0,926.1999999999879,372.601249221784,379.72319938284465
105,622.8199123170103,8188793.0,933.0999999999957,349.66902246150346,339.6631149988795
106,729.2824259504957,8333593.0,915.2999999999914,389.4381907973528,358.86012658227673
107,688.4666362415128,8470592.0,918.3999999999893,366.361050942551,332.0363039399614
108,549.2242757593827,8601249.0,925.6999999999937,369.490648751935,365.9528675016468
109,654.7391133868565,8739283.0,933.5999999999952,385.67867158461377,377.0797250859088
110,784.9201031191099,8890066.0,921.699999999989,423.7840264618238,411.41310931706334
111,776.9269893851385,9036962.0,925.9999999999887,407.999279564311,398.07993715482564
112,722.2566541378492,9192133.0,921.5999999999958,430.83239182689323,421.1077071504882
113,793.6961176220758,9350641.0,925.1999999999933,415.55278511116614,401.5405177905153
114,831.2810264994923,9510066.0,920.0999999999859,416.19775973581136,411.5799709724206
115,584.2900530877367,9657480.0,933.499999999995,425.7772349352452,452.40213431667814
116,736.2651194600381,9807613.0,928.1999999999871,424.9100016758704,412.1564217891022
117,659.6063311863919,9960331.0,922.5999999999932,435.96036861004177,456.9461427123995
118,814.2822390961949,10128265.0,919.4999999999926,461.4539836134536,518.4267685028276
119,708.8516750717837,10286777.0,931.5999999999934,444.5161935507674,497.03893120492216
120,700.1694902590932,10445568.0,919.1999999999942,442.5284169266721,457.6501718002173
121,604.690551668005,10605214.0,925.999999999995,462.56518575559414,509.25605331182663
122,647.066569652796,10765929.0,926.9999999999895,431.50922810096125,490.399385560671
123,863.7647834929705,10941407.0,914.5999999999914,452.0981161129972,462.4224634470466
124,824.9744609274733,11104805.0,925.6999999999869,449.01441038621124,501.8968655899222
125,634.7198720903206,11272553.0,923.7999999999926,488.4511489510576,518.1801628908402
126,698.0860845807979,11438098.0,918.4999999999873,469.2039271766786,540.1337040205246
127,720.6041984353589,11613808.0,915.4999999999943,474.0280705468942,532.725201380891
128,745.1678315511319,11781426.0,927.0999999999929,466.8951910965507,528.0503264494034
129,689.9800084537726,11962643.0,921.2999999999948,490.6351442937208,552.129638288802
130,639.2251413524801,12130114.0,917.7999999999855,461.4167907804451,522.1523859861006
131,825.3504177324342,12311652.0,912.1999999999897,459.2336387455457,536.4803437907888
132,870.0483136600362,12489244.0,914.5999999999947,490.02805310496825,570.2005519604048
133,699.7134086737161,12664255.0,917.7999999999863,495.83456915248024,588.3482674849668
134,848.9916489026858,12837686.0,914.199999999989,475.92107059268324,571.1084054833979
135,833.6765062782055,13013696.0,917.1999999999848,489.4117120518313,539.0126645411327
136,827.2175000905696,13195133.0,916.9999999999939,497.8802152672384,555.2819530489639
137,841.8765639458607,13379997.0,914.6999999999848,512.1046575743394,601.3739883305009
138,804.6199428268058,13553406.0,916.6999999999935,507.6055482035922,595.3055792784185
139,806.6038124629629,13725466.0,915.8999999999868,463.1506453295787,536.598762455797
140,865.0749589162008,13910089.0,915.2999999999871,501.2665215928826,569.6215810462039
141,841.9312651647094,14091402.0,912.4999999999868,499.8437912264101,581.8854806262494
142,846.827772268453,14271998.0,915.2999999999897,506.11665554438906,589.3209341682104
143,787.0017174882088,14453416.0,917.3999999999915,496.8463815543422,581.8901960784244
144,796.9540335069494,14636587.0,921.2999999999947,537.7608471421248,632.900802031033
145,840.4705281920515,14815546.0,918.5183673469263,496.415428096767,585.9665472678691
146,766.0155734966373,14984099.0,921.5999999999951,495.35818621603335,552.7708722741363
147,829.7031118481043,15164425.0,915.0999999999924,503.34177902134513,579.3001523334661
148,696.5734926519544,15337534.0,921.7999999999928,522.4275738961308,596.4506658278187
149,751.80937422245,15506117.0,924.999999999987,505.42133523137323,551.4618760157803
150,710.4682705135135,15676829.0,915.299999999984,482.6171853065527,549.4947341146396
151,809.9102352323564,15859732.0,914.2999999999884,518.1816081787101,591.804293971914
152,694.4271233890252,16033293.0,921.4999999999926,500.5352309952383,545.7091038406763
153,692.909935196393,16199595.0,925.999999999993,500.2951246218229,605.525619193193
154,816.7516767648457,16372022.0,920.0999999999912,479.68722438142754,505.6737269772438
155,771.7823067261394,16541980.0,922.0999999999891,501.66293800456623,561.4670849097183
156,782.8233738692537,16719082.0,922.9999999999902,490.9460098660181,564.6995391704997
157,816.5292273395333,16902731.0,927.1999999999925,516.2351477781808,640.5103964327068
158,839.2224186744622,17071751.0,923.8999999999884,500.41907366654067,564.7291662280161
159,869.7340131208033,17249638.0,916.2999999999938,505.74262220145266,591.4896849287517
160,752.8557632916799,17412315.0,920.899999999987,456.4243602040284,521.7574332171835
161,696.4879661554268,17580716.0,915.3999999999883,473.7909998522674,514.2327476546282
162,815.7623375297924,17759634.0,917.6999999999902,497.386971160018,572.7245148612083
163,796.4042527975431,17933960.0,916.2999999999853,458.79501984449934,512.8204178537468
164,798.4800917585335,18107944.0,920.1999999999927,476.6626856187658,564.0492044850782
165,758.8299348585513,18281960.0,920.9999999999873,476.5289308455982,554.4661562575287
166,832.8088462185779,18465130.0,913.499999999995,505.321206050282,610.3189120116742
167,796.8385336243074,18641654.0,920.3999999999886,506.30732288351777,597.570033670024
168,732.6741148033076,18819655.0,920.1999999999914,521.9918631669206,642.6832426832334
169,693.0502670342863,18989349.0,920.9999999999944,475.4206626282087,536.1601343101299
170,814.0930411572663,19176460.0,926.2999999999956,532.2907197351642,622.9618527008645
171,847.439180884149,19354439.0,912.799999999989,474.55038939597495,557.5354358490038
172,891.1919273319505,19538969.0,917.0999999999855,498.2618578257154,615.5013819642713
173,840.7076787149211,19718726.0,914.399999999995,497.6157864148448,583.234949660974
174,767.8439682669471,19890419.0,923.4999999999883,495.40374679144736,599.4139709329494
175,843.8558340020827,20072310.0,931.0999999999893,503.38953982578806,591.3349639034018
176,723.6570381330774,20248561.0,932.3999999999957,529.3291215764664,668.9592078355304
177,820.261273302873,20426740.0,927.2999999999907,524.0223612279154,638.5490514905065
178,869.221698581225,20604082.0,922.7999999999922,520.5477750302815,629.5141114982514
179,793.7784933474741,20784540.0,919.4999999999934,525.6223657008446,630.736954794011
180,748.9884644944874,20969696.0,918.1999999999869,527.5292422469412,628.9573773488275
181,827.2318702728573,21150100.0,922.7999999999953,514.1748900484869,603.5657255470489
182,813.897459690847,21332653.0,928.9999999999942,525.6435233511885,678.5301621046951
183,848.973340108237,21524593.0,924.6999999999883,548.9210965097451,666.6209876543113
184,840.1786260522146,21716709.0,922.1999999999952,549.2865451991619,700.454893943258
185,743.4987634910104,21901576.0,923.1999999999861,550.1473980059699,688.439027749077
