,elite_avg,env,evals,max,mean,median
75,175.0,AmidarDeterministic-v4,49535098.0,175.0,29.0,31.0
76,175.0,AmidarDeterministic-v4,50189548.0,175.0,28.951,31.0
77,175.0,AmidarDeterministic-v4,50844549.0,175.0,28.562,31.0
78,175.0,AmidarDeterministic-v4,51498953.0,175.0,28.369,31.0
79,175.0,AmidarDeterministic-v4,52152879.0,175.0,28.832,31.0
80,175.0,AmidarDeterministic-v4,52808180.0,175.0,28.929,31.0
81,175.0,AmidarDeterministic-v4,53460678.0,175.0,28.863,31.0
82,175.0,AmidarDeterministic-v4,54116506.0,175.0,28.653,31.0
83,175.0,AmidarDeterministic-v4,54772196.0,175.0,28.975,31.0
84,175.0,AmidarDeterministic-v4,55426859.0,175.0,29.209,31.0
85,175.0,AmidarDeterministic-v4,56083196.0,175.0,28.994,31.0
86,175.0,AmidarDeterministic-v4,56736156.0,175.0,28.976,31.0
87,175.0,AmidarDeterministic-v4,57392496.0,175.0,29.478,31.0
88,175.0,AmidarDeterministic-v4,58046211.0,175.0,28.633,31.0
89,175.0,AmidarDeterministic-v4,58700995.0,175.0,28.771,31.0
90,175.0,AmidarDeterministic-v4,59356715.0,175.0,28.403,31.0
91,175.0,AmidarDeterministic-v4,60011551.0,175.0,28.632,31.0
92,175.0,AmidarDeterministic-v4,60667563.0,175.0,28.862,31.0
93,175.0,AmidarDeterministic-v4,61322487.0,175.0,29.095,31.0
94,175.0,AmidarDeterministic-v4,61977335.0,175.0,28.638,31.0
95,175.0,AmidarDeterministic-v4,62629393.0,175.0,28.684,31.0
96,175.0,AmidarDeterministic-v4,63283065.0,175.0,28.671,31.0
97,175.0,AmidarDeterministic-v4,63939520.0,175.0,29.365,31.0
98,175.0,AmidarDeterministic-v4,64596376.0,175.0,28.794,31.0
99,175.0,AmidarDeterministic-v4,65252015.0,175.0,28.996,31.0
100,175.0,AmidarDeterministic-v4,65907226.0,175.0,29.27,31.0
101,175.0,AmidarDeterministic-v4,66563106.0,175.0,29.554,31.0
102,175.0,AmidarDeterministic-v4,67220263.0,175.0,29.398,31.0
103,175.0,AmidarDeterministic-v4,67875286.0,175.0,28.739,31.0
104,175.0,AmidarDeterministic-v4,68531320.0,175.0,29.483,31.0
105,175.0,AmidarDeterministic-v4,69184987.0,175.0,28.874,31.0
106,175.0,AmidarDeterministic-v4,69841112.0,175.0,29.011,31.0
107,175.0,AmidarDeterministic-v4,70496358.0,175.0,28.787,31.0
108,175.0,AmidarDeterministic-v4,71151154.0,175.0,28.471,31.0
109,175.0,AmidarDeterministic-v4,71806561.0,175.0,29.167,31.0
110,175.0,AmidarDeterministic-v4,72461454.0,175.0,29.185,31.0
111,175.0,AmidarDeterministic-v4,73116769.0,175.0,28.99,31.0
112,175.0,AmidarDeterministic-v4,73769931.0,175.0,28.929,31.0
113,175.0,AmidarDeterministic-v4,74423711.0,175.0,29.007,31.0
114,175.0,AmidarDeterministic-v4,75078432.0,175.0,29.174,31.0
115,175.0,AmidarDeterministic-v4,75733130.0,175.0,28.801,31.0
116,175.0,AmidarDeterministic-v4,76385972.0,175.0,28.698,31.0
117,175.0,AmidarDeterministic-v4,77039102.0,175.0,28.755,31.0
118,175.0,AmidarDeterministic-v4,77692316.0,175.0,28.81,31.0
119,175.0,AmidarDeterministic-v4,78348262.0,175.0,29.088,31.0
120,175.0,AmidarDeterministic-v4,79002441.0,175.0,29.033,31.0
121,175.0,AmidarDeterministic-v4,79656120.0,175.0,28.344,31.0
122,175.0,AmidarDeterministic-v4,80310513.0,175.0,28.771,31.0
123,175.0,AmidarDeterministic-v4,80964861.0,175.0,28.64,31.0
124,175.0,AmidarDeterministic-v4,81617842.0,175.0,28.611,31.0
125,175.0,AmidarDeterministic-v4,82273524.0,175.0,29.02,31.0
126,175.0,AmidarDeterministic-v4,82928707.0,175.0,28.669,31.0
127,175.0,AmidarDeterministic-v4,83582996.0,175.0,28.786,31.0
128,175.0,AmidarDeterministic-v4,84237658.0,175.0,29.175,31.0
129,175.0,AmidarDeterministic-v4,84891821.0,175.0,29.142,31.0
130,175.0,AmidarDeterministic-v4,85546966.0,175.0,29.021,31.0
131,175.0,AmidarDeterministic-v4,86202627.0,175.0,28.629,31.0
132,175.0,AmidarDeterministic-v4,86858123.0,175.0,28.544,31.0
133,175.0,AmidarDeterministic-v4,87513420.0,175.0,28.802,31.0
134,175.0,AmidarDeterministic-v4,88168974.0,175.0,28.746,31.0
135,175.0,AmidarDeterministic-v4,88823186.0,175.0,28.738,31.0
136,175.0,AmidarDeterministic-v4,89480082.0,175.0,28.6,31.0
137,175.0,AmidarDeterministic-v4,90135621.0,175.0,28.71,31.0
138,175.0,AmidarDeterministic-v4,90787901.0,175.0,28.593,31.0
139,175.0,AmidarDeterministic-v4,91442732.0,175.0,28.942,31.0
140,175.0,AmidarDeterministic-v4,92097612.0,175.0,28.59,31.0
141,175.0,AmidarDeterministic-v4,92751763.0,175.0,28.942,31.0
142,175.0,AmidarDeterministic-v4,93406138.0,175.0,28.479,31.0
143,175.0,AmidarDeterministic-v4,94060355.0,175.0,28.855,31.0
144,175.0,AmidarDeterministic-v4,94716006.0,175.0,29.058,31.0
145,175.0,AmidarDeterministic-v4,95369654.0,175.0,28.585,31.0
146,175.0,AmidarDeterministic-v4,96023294.0,175.0,28.614,31.0
147,175.0,AmidarDeterministic-v4,96679462.0,175.0,28.911,31.0
148,175.0,AmidarDeterministic-v4,97334040.0,175.0,28.353,31.0
149,175.0,AmidarDeterministic-v4,97987228.0,175.0,28.996,31.0
150,175.0,AmidarDeterministic-v4,98641883.0,175.0,28.458,31.0
151,175.0,AmidarDeterministic-v4,99296953.0,175.0,29.024,31.0
152,175.0,AmidarDeterministic-v4,99952372.0,175.0,29.242,31.0
153,175.0,AmidarDeterministic-v4,100605251.0,175.0,28.871,31.0
154,175.0,AmidarDeterministic-v4,101261128.0,175.0,29.442,31.0
155,175.0,AmidarDeterministic-v4,101916572.0,175.0,28.536,31.0
156,175.0,AmidarDeterministic-v4,102571561.0,175.0,28.532,31.0
157,175.0,AmidarDeterministic-v4,103228828.0,175.0,29.125,31.0
158,175.0,AmidarDeterministic-v4,103885092.0,175.0,29.064,31.0
159,175.0,AmidarDeterministic-v4,104539965.0,175.0,28.922,31.0
160,175.0,AmidarDeterministic-v4,105195085.0,175.0,28.709,31.0
161,175.0,AmidarDeterministic-v4,105851358.0,175.0,29.073,31.0
162,175.0,AmidarDeterministic-v4,106506035.0,175.0,28.868,31.0
163,175.0,AmidarDeterministic-v4,107160513.0,175.0,28.582,31.0
164,175.0,AmidarDeterministic-v4,107817297.0,175.0,29.194,31.0
165,175.0,AmidarDeterministic-v4,108469968.0,175.0,28.664,31.0
166,175.0,AmidarDeterministic-v4,109122211.0,175.0,28.715,31.0
167,175.0,AmidarDeterministic-v4,109779168.0,175.0,29.033,31.0
168,175.0,AmidarDeterministic-v4,110433193.0,175.0,28.62,31.0
