,elite_avg,env,evals,max,mean,median
116,175.0,AmidarDeterministic-v4,75849434.0,175.0,28.562,31.0
117,175.0,AmidarDeterministic-v4,76500557.0,175.0,28.586,31.0
118,175.0,AmidarDeterministic-v4,77156882.0,175.0,29.085,31.0
119,175.0,AmidarDeterministic-v4,77816813.0,175.0,29.346,31.0
120,175.0,AmidarDeterministic-v4,78478339.0,175.0,29.505,31.0
121,175.0,AmidarDeterministic-v4,79134307.0,175.0,29.146,31.0
122,175.0,AmidarDeterministic-v4,79794312.0,175.0,28.648,31.0
123,175.0,AmidarDeterministic-v4,80455345.0,175.0,29.433,31.0
124,175.0,AmidarDeterministic-v4,81115293.0,175.0,29.207,31.0
125,175.0,AmidarDeterministic-v4,81777982.0,175.0,30.004,31.0
126,175.0,AmidarDeterministic-v4,82439580.0,175.0,29.601,31.0
127,175.0,AmidarDeterministic-v4,83106323.0,175.0,30.104,31.0
128,175.0,AmidarDeterministic-v4,83772529.0,175.0,31.023,31.0
129,175.0,AmidarDeterministic-v4,84440923.0,175.0,31.091,31.0
130,175.0,AmidarDeterministic-v4,85112288.0,175.0,31.677,31.0
131,175.0,AmidarDeterministic-v4,85787894.0,175.0,31.858,32.0
132,175.0,AmidarDeterministic-v4,86467431.0,175.0,32.775,32.0
133,175.0,AmidarDeterministic-v4,87149365.0,175.0,33.368,32.0
134,175.0,AmidarDeterministic-v4,87827879.0,175.0,32.969,33.0
135,175.0,AmidarDeterministic-v4,88509303.0,175.0,34.337,33.0
136,175.0,AmidarDeterministic-v4,89189911.0,175.0,34.859,33.0
137,175.0,AmidarDeterministic-v4,89867326.0,175.0,35.236,33.0
138,175.0,AmidarDeterministic-v4,90546219.0,175.0,35.485,33.0
139,175.0,AmidarDeterministic-v4,91229031.0,175.0,37.017,34.0
140,175.0,AmidarDeterministic-v4,91903610.0,175.0,35.722,34.0
141,175.0,AmidarDeterministic-v4,92580554.0,175.0,37.141,34.0
142,175.0,AmidarDeterministic-v4,93262824.0,175.0,37.785,35.0
143,175.0,AmidarDeterministic-v4,93944265.0,175.0,37.278,37.0
144,175.0,AmidarDeterministic-v4,94627307.0,175.0,37.919,37.0
145,175.0,AmidarDeterministic-v4,95312852.0,175.0,39.08,38.0
146,175.0,AmidarDeterministic-v4,95999238.0,175.0,39.637,38.0
147,175.0,AmidarDeterministic-v4,96681038.0,175.0,39.303,39.0
148,175.0,AmidarDeterministic-v4,97364056.0,175.0,39.691,39.0
149,175.0,AmidarDeterministic-v4,98041278.0,175.0,39.518,40.0
150,175.0,AmidarDeterministic-v4,98724181.0,175.0,40.534,41.0
151,175.0,AmidarDeterministic-v4,99405936.0,175.0,40.957,41.0
152,175.0,AmidarDeterministic-v4,100090266.0,175.0,40.565,42.0
153,175.0,AmidarDeterministic-v4,100770207.0,175.0,40.99,43.0
154,175.0,AmidarDeterministic-v4,101449704.0,175.0,41.906,44.0
155,175.0,AmidarDeterministic-v4,102130151.0,175.0,42.178,45.0
156,175.0,AmidarDeterministic-v4,102809170.0,175.0,42.685,45.0
157,175.0,AmidarDeterministic-v4,103489474.0,175.0,43.098,45.0
158,175.0,AmidarDeterministic-v4,104173510.0,175.0,43.451,46.0
159,175.0,AmidarDeterministic-v4,104856094.0,175.0,43.558,47.0
