,elite_avg,env,evals,max,mean,median
86,150.0,GravitarDeterministic-v4,60752810.0,250.0,67.15,0.0
87,350.0,GravitarDeterministic-v4,61475755.0,500.0,65.0,0.0
88,200.0,GravitarDeterministic-v4,62202673.0,250.0,67.15,0.0
89,200.0,GravitarDeterministic-v4,62936018.0,250.0,67.0,0.0
90,150.0,GravitarDeterministic-v4,63667358.0,250.0,68.25,0.0
91,150.0,GravitarDeterministic-v4,64398733.0,250.0,73.65,0.0
92,150.0,GravitarDeterministic-v4,65128841.0,250.0,69.4,0.0
93,150.0,GravitarDeterministic-v4,65853708.0,250.0,69.4,0.0
94,400.0,GravitarDeterministic-v4,66580989.0,500.0,72.1,0.0
95,150.0,GravitarDeterministic-v4,67312738.0,250.0,74.4,0.0
96,400.0,GravitarDeterministic-v4,68048845.0,500.0,74.15,0.0
97,300.0,GravitarDeterministic-v4,68782488.0,500.0,74.0,0.0
98,300.0,GravitarDeterministic-v4,69512079.0,500.0,72.5,0.0
99,150.0,GravitarDeterministic-v4,70241380.0,250.0,70.75,0.0
100,250.0,GravitarDeterministic-v4,70971954.0,500.0,66.9,0.0
101,150.0,GravitarDeterministic-v4,71701948.0,250.0,70.4,0.0
102,200.0,GravitarDeterministic-v4,72428250.0,250.0,67.25,0.0
103,200.0,GravitarDeterministic-v4,73156012.0,250.0,67.65,0.0
104,200.0,GravitarDeterministic-v4,73882146.0,250.0,64.4,0.0
105,150.0,GravitarDeterministic-v4,74608530.0,250.0,60.9,0.0
106,150.0,GravitarDeterministic-v4,75335597.0,250.0,73.0,0.0
107,400.0,GravitarDeterministic-v4,76064944.0,500.0,65.0,0.0
108,200.0,GravitarDeterministic-v4,76791791.0,250.0,70.9,0.0
109,150.0,GravitarDeterministic-v4,77519552.0,250.0,73.0,0.0
110,300.0,GravitarDeterministic-v4,78247537.0,500.0,70.65,0.0
111,150.0,GravitarDeterministic-v4,78973900.0,250.0,66.65,0.0
112,150.0,GravitarDeterministic-v4,79697304.0,250.0,64.15,0.0
113,150.0,GravitarDeterministic-v4,80421364.0,250.0,64.65,0.0
114,200.0,GravitarDeterministic-v4,81149580.0,250.0,63.15,0.0
115,200.0,GravitarDeterministic-v4,81879530.0,250.0,64.0,0.0
116,250.0,GravitarDeterministic-v4,82609363.0,500.0,70.65,0.0
117,250.0,GravitarDeterministic-v4,83337787.0,500.0,66.15,0.0
118,200.0,GravitarDeterministic-v4,84070737.0,250.0,63.9,0.0
119,450.0,GravitarDeterministic-v4,84804267.0,500.0,66.25,0.0
120,150.0,GravitarDeterministic-v4,85534581.0,250.0,75.9,0.0
121,150.0,GravitarDeterministic-v4,86260516.0,250.0,70.15,0.0
122,350.0,GravitarDeterministic-v4,86987117.0,500.0,64.85,0.0
123,150.0,GravitarDeterministic-v4,87714091.0,250.0,68.15,0.0
124,150.0,GravitarDeterministic-v4,88442247.0,250.0,73.25,0.0
125,200.0,GravitarDeterministic-v4,89173371.0,250.0,77.4,0.0
126,250.0,GravitarDeterministic-v4,89903290.0,500.0,79.65,0.0
127,200.0,GravitarDeterministic-v4,90632074.0,250.0,70.15,0.0
128,250.0,GravitarDeterministic-v4,91359196.0,500.0,65.15,0.0
129,200.0,GravitarDeterministic-v4,92089344.0,500.0,70.15,0.0
130,150.0,GravitarDeterministic-v4,92820494.0,250.0,70.25,0.0
131,150.0,GravitarDeterministic-v4,93550825.0,250.0,73.25,0.0
132,220.0,GravitarDeterministic-v4,94282448.0,450.0,68.95,0.0
133,150.0,GravitarDeterministic-v4,95013608.0,250.0,69.5,0.0
134,350.0,GravitarDeterministic-v4,95748513.0,500.0,76.65,0.0
135,200.0,GravitarDeterministic-v4,96482338.0,250.0,78.65,0.0
136,300.0,GravitarDeterministic-v4,97214252.0,500.0,70.25,0.0
137,150.0,GravitarDeterministic-v4,97940835.0,500.0,66.4,0.0
138,150.0,GravitarDeterministic-v4,98665273.0,250.0,76.75,0.0
139,150.0,GravitarDeterministic-v4,99392919.0,250.0,68.75,0.0
140,150.0,GravitarDeterministic-v4,100121811.0,250.0,71.15,0.0
141,200.0,GravitarDeterministic-v4,100849560.0,250.0,68.75,0.0
142,200.0,GravitarDeterministic-v4,101579364.0,250.0,67.65,0.0
143,150.0,GravitarDeterministic-v4,102310260.0,250.0,67.9,0.0
144,200.0,GravitarDeterministic-v4,103039700.0,250.0,78.75,0.0
145,300.0,GravitarDeterministic-v4,103769259.0,500.0,69.9,0.0
146,150.0,GravitarDeterministic-v4,104500655.0,250.0,66.9,0.0
147,200.0,GravitarDeterministic-v4,105234969.0,250.0,67.9,0.0
148,150.0,GravitarDeterministic-v4,105964456.0,500.0,70.25,0.0
149,250.0,GravitarDeterministic-v4,106692081.0,250.0,71.25,0.0
150,250.0,GravitarDeterministic-v4,107428121.0,500.0,74.7,0.0
151,200.0,GravitarDeterministic-v4,108161309.0,250.0,62.0,0.0
152,250.0,GravitarDeterministic-v4,108891565.0,500.0,69.9,0.0
153,200.0,GravitarDeterministic-v4,109619411.0,250.0,70.15,0.0
154,200.0,GravitarDeterministic-v4,110345476.0,250.0,69.35,0.0
155,150.0,GravitarDeterministic-v4,111071862.0,250.0,68.25,0.0
156,200.0,GravitarDeterministic-v4,111802936.0,250.0,69.9,0.0
157,150.0,GravitarDeterministic-v4,112535981.0,250.0,72.65,0.0
158,250.0,GravitarDeterministic-v4,113266802.0,250.0,70.25,0.0
159,350.0,GravitarDeterministic-v4,113997827.0,500.0,72.4,0.0
160,300.0,GravitarDeterministic-v4,114732098.0,500.0,69.25,0.0
161,300.0,GravitarDeterministic-v4,115465463.0,500.0,70.25,0.0
162,100.0,GravitarDeterministic-v4,116200395.0,250.0,73.0,0.0
163,150.0,GravitarDeterministic-v4,116932113.0,250.0,70.85,0.0
164,150.0,GravitarDeterministic-v4,117660370.0,250.0,71.65,0.0
165,150.0,GravitarDeterministic-v4,118389138.0,250.0,76.0,0.0
166,150.0,GravitarDeterministic-v4,119121928.0,250.0,67.15,0.0
167,200.0,GravitarDeterministic-v4,119852272.0,250.0,73.15,0.0
168,250.0,GravitarDeterministic-v4,120585385.0,250.0,70.75,0.0
169,150.0,GravitarDeterministic-v4,121318482.0,250.0,76.85,0.0
170,350.0,GravitarDeterministic-v4,122052677.0,500.0,69.1,0.0
171,150.0,GravitarDeterministic-v4,122785781.0,250.0,74.85,0.0
172,150.0,GravitarDeterministic-v4,123517924.0,250.0,69.5,0.0
173,250.0,GravitarDeterministic-v4,124253525.0,250.0,70.5,0.0
174,150.0,GravitarDeterministic-v4,124990343.0,250.0,70.75,0.0
175,200.0,GravitarDeterministic-v4,125724588.0,250.0,69.0,0.0
176,200.0,GravitarDeterministic-v4,126460902.0,500.0,78.15,0.0
177,250.0,GravitarDeterministic-v4,127195388.0,500.0,69.9,0.0
178,350.0,GravitarDeterministic-v4,127931004.0,500.0,75.75,0.0
179,200.0,GravitarDeterministic-v4,128664904.0,250.0,65.25,0.0
180,150.0,GravitarDeterministic-v4,129398698.0,250.0,72.25,0.0
181,250.0,GravitarDeterministic-v4,130135070.0,500.0,70.5,0.0
182,200.0,GravitarDeterministic-v4,130868789.0,250.0,68.75,0.0
183,300.0,GravitarDeterministic-v4,131600395.0,500.0,68.0,0.0
184,200.0,GravitarDeterministic-v4,132337265.0,250.0,72.25,0.0
185,150.0,GravitarDeterministic-v4,133074491.0,250.0,75.65,0.0
186,200.0,GravitarDeterministic-v4,133810888.0,250.0,77.65,0.0
187,150.0,GravitarDeterministic-v4,134548541.0,250.0,69.15,0.0
