,elite_avg,env,evals,max,mean,median
53,69.0,AmidarDeterministic-v4,34892024.0,69.0,30.373,31.0
54,69.0,AmidarDeterministic-v4,35544627.0,69.0,30.422,31.0
55,69.0,AmidarDeterministic-v4,36197624.0,69.0,30.356,31.0
56,69.0,AmidarDeterministic-v4,36851440.0,69.0,30.292,31.0
57,69.0,AmidarDeterministic-v4,37504264.0,69.0,30.022,31.0
58,69.0,AmidarDeterministic-v4,38157736.0,69.0,30.278,31.0
59,69.0,AmidarDeterministic-v4,38810498.0,69.0,30.154,31.0
60,69.0,AmidarDeterministic-v4,39463265.0,69.0,30.504,31.0
61,69.0,AmidarDeterministic-v4,40116174.0,69.0,30.209,31.0
62,69.0,AmidarDeterministic-v4,40767758.0,69.0,30.006,31.0
63,69.0,AmidarDeterministic-v4,41419967.0,69.0,30.325,31.0
64,69.0,AmidarDeterministic-v4,42072564.0,69.0,30.014,31.0
65,69.0,AmidarDeterministic-v4,42725987.0,69.0,30.238,31.0
66,69.0,AmidarDeterministic-v4,43378896.0,69.0,30.112,31.0
67,69.0,AmidarDeterministic-v4,44031619.0,69.0,30.023,31.0
68,69.0,AmidarDeterministic-v4,44682958.0,69.0,29.771,31.0
69,69.0,AmidarDeterministic-v4,45337355.0,69.0,30.283,31.0
70,69.0,AmidarDeterministic-v4,45990011.0,69.0,30.159,31.0
71,69.0,AmidarDeterministic-v4,46643491.0,69.0,30.348,31.0
72,69.0,AmidarDeterministic-v4,47296678.0,69.0,30.301,31.0
73,69.0,AmidarDeterministic-v4,47949665.0,69.0,30.491,31.0
74,69.0,AmidarDeterministic-v4,48604152.0,69.0,30.581,31.0
75,69.0,AmidarDeterministic-v4,49257209.0,69.0,30.29,31.0
76,69.0,AmidarDeterministic-v4,49910710.0,69.0,30.23,31.0
77,69.0,AmidarDeterministic-v4,50566239.0,69.0,30.272,31.0
78,69.0,AmidarDeterministic-v4,51220608.0,69.0,30.382,31.0
79,69.0,AmidarDeterministic-v4,51875854.0,69.0,30.345,31.0
80,69.0,AmidarDeterministic-v4,52531155.0,69.0,30.336,31.0
81,69.0,AmidarDeterministic-v4,53186512.0,69.0,30.346,31.0
82,69.0,AmidarDeterministic-v4,53840326.0,69.0,30.154,31.0
83,69.0,AmidarDeterministic-v4,54494049.0,69.0,30.119,31.0
84,69.0,AmidarDeterministic-v4,55148363.0,69.0,30.124,31.0
85,69.0,AmidarDeterministic-v4,55802536.0,69.0,30.28,31.0
86,69.0,AmidarDeterministic-v4,56457109.0,69.0,30.079,31.0
87,69.0,AmidarDeterministic-v4,57110097.0,69.0,30.521,31.0
88,69.0,AmidarDeterministic-v4,57766175.0,69.0,30.583,31.0
89,69.0,AmidarDeterministic-v4,58420666.0,69.0,30.175,31.0
90,69.0,AmidarDeterministic-v4,59075298.0,69.0,30.282,31.0
91,69.0,AmidarDeterministic-v4,59730035.0,69.0,30.249,31.0
92,69.0,AmidarDeterministic-v4,60384876.0,69.0,30.114,31.0
93,69.0,AmidarDeterministic-v4,61039839.0,69.0,30.298,31.0
94,69.0,AmidarDeterministic-v4,61694610.0,69.0,30.269,31.0
95,69.0,AmidarDeterministic-v4,62348837.0,69.0,30.084,31.0
96,69.0,AmidarDeterministic-v4,63003779.0,69.0,30.315,31.0
97,69.0,AmidarDeterministic-v4,63658932.0,69.0,30.004,31.0
98,69.0,AmidarDeterministic-v4,64312814.0,69.0,30.149,31.0
99,69.0,AmidarDeterministic-v4,64966399.0,69.0,30.028,31.0
100,69.0,AmidarDeterministic-v4,65621154.0,69.0,30.057,31.0
101,69.0,AmidarDeterministic-v4,66276022.0,69.0,29.841,31.0
102,74.0,AmidarDeterministic-v4,66929114.0,74.0,29.991,31.0
103,74.0,AmidarDeterministic-v4,67583046.0,74.0,30.16,31.0
104,74.0,AmidarDeterministic-v4,68237852.0,74.0,30.35,31.0
105,74.0,AmidarDeterministic-v4,68892105.0,74.0,30.014,31.0
106,74.0,AmidarDeterministic-v4,69546166.0,74.0,30.138,31.0
107,74.0,AmidarDeterministic-v4,70200999.0,74.0,29.937,31.0
108,74.0,AmidarDeterministic-v4,70855524.0,74.0,29.952,31.0
109,74.0,AmidarDeterministic-v4,71510743.0,74.0,30.185,31.0
110,74.0,AmidarDeterministic-v4,72165972.0,74.0,30.082,31.0
111,74.0,AmidarDeterministic-v4,72821501.0,74.0,30.063,31.0
112,74.0,AmidarDeterministic-v4,73477556.0,74.0,30.061,31.0
113,130.0,AmidarDeterministic-v4,74133664.0,130.0,30.217,31.0
114,130.0,AmidarDeterministic-v4,74789763.0,130.0,30.145,31.0
115,130.0,AmidarDeterministic-v4,75445735.0,130.0,30.151,31.0
116,130.0,AmidarDeterministic-v4,76101560.0,130.0,29.826,31.0
117,130.0,AmidarDeterministic-v4,76758107.0,130.0,30.129,31.0
118,130.0,AmidarDeterministic-v4,77412794.0,130.0,30.046,31.0
119,130.0,AmidarDeterministic-v4,78068915.0,130.0,29.984,31.0
120,130.0,AmidarDeterministic-v4,78725320.0,130.0,29.454,31.0
121,130.0,AmidarDeterministic-v4,79380642.0,130.0,29.69,31.0
122,130.0,AmidarDeterministic-v4,80037650.0,130.0,29.917,31.0
123,130.0,AmidarDeterministic-v4,80693704.0,130.0,29.924,31.0
124,130.0,AmidarDeterministic-v4,81349896.0,130.0,30.042,31.0
125,130.0,AmidarDeterministic-v4,82005737.0,130.0,30.074,31.0
126,130.0,AmidarDeterministic-v4,82661958.0,130.0,29.795,31.0
127,130.0,AmidarDeterministic-v4,83317184.0,130.0,30.208,31.0
128,130.0,AmidarDeterministic-v4,83971457.0,130.0,29.774,31.0
129,130.0,AmidarDeterministic-v4,84625346.0,130.0,30.231,31.0
130,130.0,AmidarDeterministic-v4,85280487.0,130.0,29.89,31.0
131,130.0,AmidarDeterministic-v4,85936794.0,130.0,29.763,31.0
132,130.0,AmidarDeterministic-v4,86593135.0,130.0,29.896,31.0
133,130.0,AmidarDeterministic-v4,87251070.0,130.0,29.736,31.0
134,130.0,AmidarDeterministic-v4,87910824.0,130.0,29.65,31.0
135,130.0,AmidarDeterministic-v4,88571553.0,130.0,29.9,31.0
136,130.0,AmidarDeterministic-v4,89228725.0,130.0,29.576,31.0
137,130.0,AmidarDeterministic-v4,89887793.0,130.0,29.694,31.0
138,130.0,AmidarDeterministic-v4,90545901.0,130.0,29.906,31.0
139,130.0,AmidarDeterministic-v4,91205312.0,130.0,30.039,31.0
140,130.0,AmidarDeterministic-v4,91865154.0,130.0,29.755,31.0
141,130.0,AmidarDeterministic-v4,92524675.0,130.0,29.569,31.0
142,130.0,AmidarDeterministic-v4,93183458.0,130.0,29.709,31.0
143,130.0,AmidarDeterministic-v4,93843008.0,130.0,29.65,31.0
144,130.0,AmidarDeterministic-v4,94499993.0,130.0,29.334,31.0
145,130.0,AmidarDeterministic-v4,95159609.0,130.0,28.766,31.0
146,130.0,AmidarDeterministic-v4,95817375.0,130.0,29.364,31.0
147,130.0,AmidarDeterministic-v4,96475086.0,130.0,28.93,31.0
148,130.0,AmidarDeterministic-v4,97134669.0,130.0,29.354,31.0
149,130.0,AmidarDeterministic-v4,97793858.0,130.0,28.96,31.0
150,130.0,AmidarDeterministic-v4,98453735.0,130.0,28.421,31.0
151,130.0,AmidarDeterministic-v4,99113874.0,130.0,28.806,31.0
152,130.0,AmidarDeterministic-v4,99774066.0,130.0,29.44,31.0
153,130.0,AmidarDeterministic-v4,100433639.0,130.0,28.899,31.0
154,130.0,AmidarDeterministic-v4,101093882.0,130.0,28.302,31.0
155,130.0,AmidarDeterministic-v4,101754105.0,130.0,29.216,31.0
156,130.0,AmidarDeterministic-v4,102413007.0,130.0,28.795,31.0
157,130.0,AmidarDeterministic-v4,103072303.0,130.0,28.267,31.0
158,130.0,AmidarDeterministic-v4,103731654.0,130.0,28.44,31.0
159,130.0,AmidarDeterministic-v4,104393292.0,130.0,28.76,31.0
160,130.0,AmidarDeterministic-v4,105055069.0,130.0,28.565,31.0
161,130.0,AmidarDeterministic-v4,105716613.0,130.0,28.35,31.0
162,130.0,AmidarDeterministic-v4,106379771.0,130.0,28.137,31.0
163,141.0,AmidarDeterministic-v4,107038855.0,141.0,29.173,31.0
164,141.0,AmidarDeterministic-v4,107697683.0,141.0,28.525,31.0
165,141.0,AmidarDeterministic-v4,108356077.0,141.0,27.825,31.0
166,141.0,AmidarDeterministic-v4,109013108.0,141.0,29.088,31.0
167,142.0,AmidarDeterministic-v4,109668738.0,142.0,28.498,31.0
168,142.0,AmidarDeterministic-v4,110324594.0,142.0,28.705,31.0
169,142.0,AmidarDeterministic-v4,110980032.0,142.0,28.498,31.0
170,142.0,AmidarDeterministic-v4,111638892.0,142.0,28.805,31.0
171,142.0,AmidarDeterministic-v4,112302605.0,142.0,29.247,31.0
172,142.0,AmidarDeterministic-v4,112965020.0,142.0,28.947,31.0
173,142.0,AmidarDeterministic-v4,113627512.0,142.0,28.882,31.0
174,142.0,AmidarDeterministic-v4,114290932.0,142.0,28.833,31.0
175,142.0,AmidarDeterministic-v4,114954981.0,142.0,28.606,31.0
176,142.0,AmidarDeterministic-v4,115618027.0,142.0,29.354,31.0
177,142.0,AmidarDeterministic-v4,116282505.0,142.0,29.49,31.0
178,142.0,AmidarDeterministic-v4,116948705.0,142.0,29.579,31.0
179,142.0,AmidarDeterministic-v4,117614785.0,142.0,29.89,31.0
180,142.0,AmidarDeterministic-v4,118281653.0,142.0,29.944,31.0
181,142.0,AmidarDeterministic-v4,118950413.0,142.0,30.465,31.0
182,142.0,AmidarDeterministic-v4,119618742.0,142.0,30.561,31.0
183,142.0,AmidarDeterministic-v4,120288915.0,142.0,31.794,31.0
184,142.0,AmidarDeterministic-v4,120959536.0,142.0,31.515,31.0
185,142.0,AmidarDeterministic-v4,121629228.0,142.0,32.117,32.0
186,142.0,AmidarDeterministic-v4,122302691.0,142.0,33.066,32.0
187,142.0,AmidarDeterministic-v4,122977999.0,142.0,33.1,33.0
188,142.0,AmidarDeterministic-v4,123654217.0,142.0,34.185,33.0
189,142.0,AmidarDeterministic-v4,124329052.0,142.0,35.312,33.0
190,142.0,AmidarDeterministic-v4,125001391.0,142.0,35.39,33.0
191,142.0,AmidarDeterministic-v4,125673686.0,142.0,35.88,33.0
192,145.0,AmidarDeterministic-v4,126346735.0,145.0,36.294,33.0
193,145.0,AmidarDeterministic-v4,127017903.0,145.0,36.388,33.0
194,163.0,AmidarDeterministic-v4,127689530.0,163.0,37.169,34.0
195,163.0,AmidarDeterministic-v4,128360501.0,163.0,38.532,34.0
196,182.0,AmidarDeterministic-v4,129034358.0,182.0,39.437,34.0
197,182.0,AmidarDeterministic-v4,129712084.0,182.0,40.268,36.0
198,182.0,AmidarDeterministic-v4,130389088.0,182.0,41.96,40.0
199,182.0,AmidarDeterministic-v4,131067890.0,182.0,42.796,41.0
200,182.0,AmidarDeterministic-v4,131746358.0,182.0,42.96,42.5
201,182.0,AmidarDeterministic-v4,132423729.0,182.0,43.338,44.0
202,182.0,AmidarDeterministic-v4,133100515.0,182.0,44.113,45.0
203,182.0,AmidarDeterministic-v4,133779260.0,182.0,43.483,45.0
204,182.0,AmidarDeterministic-v4,134456922.0,182.0,44.094,45.0
205,182.0,AmidarDeterministic-v4,135138126.0,182.0,44.393,46.0
206,182.0,AmidarDeterministic-v4,135818561.0,182.0,45.473,47.0
207,182.0,AmidarDeterministic-v4,136499223.0,182.0,45.843,48.0
208,182.0,AmidarDeterministic-v4,137181394.0,182.0,46.654,48.0
209,182.0,AmidarDeterministic-v4,137862721.0,182.0,46.797,48.0
210,182.0,AmidarDeterministic-v4,138546403.0,182.0,48.261,49.0
211,182.0,AmidarDeterministic-v4,139229564.0,182.0,48.103,49.0
212,182.0,AmidarDeterministic-v4,139914247.0,182.0,48.907,50.0
213,182.0,AmidarDeterministic-v4,140598911.0,182.0,48.435,50.0
214,182.0,AmidarDeterministic-v4,141284681.0,182.0,49.763,51.0
215,182.0,AmidarDeterministic-v4,141971212.0,182.0,49.908,52.0
216,182.0,AmidarDeterministic-v4,142658013.0,182.0,50.052,52.0
217,182.0,AmidarDeterministic-v4,143344292.0,182.0,50.44,53.0
218,182.0,AmidarDeterministic-v4,144031387.0,182.0,51.45,54.0
219,182.0,AmidarDeterministic-v4,144719973.0,182.0,51.671,56.0
220,182.0,AmidarDeterministic-v4,145406933.0,182.0,52.985,58.0
221,182.0,AmidarDeterministic-v4,146095591.0,182.0,53.363,59.0
222,182.0,AmidarDeterministic-v4,146785079.0,182.0,53.84,62.0
223,182.0,AmidarDeterministic-v4,147473079.0,182.0,53.802,63.0
224,182.0,AmidarDeterministic-v4,148159777.0,182.0,54.252,63.5
225,182.0,AmidarDeterministic-v4,148844580.0,182.0,54.402,64.5
226,182.0,AmidarDeterministic-v4,149531359.0,182.0,55.138,65.0
227,182.0,AmidarDeterministic-v4,150214428.0,182.0,55.246,66.0
228,182.0,AmidarDeterministic-v4,150896574.0,182.0,55.255,66.0
229,182.0,AmidarDeterministic-v4,151580492.0,182.0,56.705,66.5
230,182.0,AmidarDeterministic-v4,152263885.0,182.0,56.198,67.5
231,182.0,AmidarDeterministic-v4,152945355.0,182.0,57.037,69.0
232,182.0,AmidarDeterministic-v4,153627853.0,182.0,57.773,70.0
233,194.0,AmidarDeterministic-v4,154310146.0,194.0,57.92,72.0
234,194.0,AmidarDeterministic-v4,154993563.0,194.0,57.477,73.0
235,194.0,AmidarDeterministic-v4,155675160.0,194.0,58.212,74.0
236,194.0,AmidarDeterministic-v4,156356355.0,194.0,58.118,74.0
237,194.0,AmidarDeterministic-v4,157036811.0,194.0,58.639,74.0
238,194.0,AmidarDeterministic-v4,157718368.0,194.0,58.987,74.0
239,194.0,AmidarDeterministic-v4,158399108.0,194.0,59.163,75.0
240,194.0,AmidarDeterministic-v4,159082685.0,194.0,59.689,75.0
241,194.0,AmidarDeterministic-v4,159767006.0,194.0,59.98,76.0
242,194.0,AmidarDeterministic-v4,160454542.0,194.0,59.509,77.0
243,194.0,AmidarDeterministic-v4,161141943.0,194.0,59.626,77.0
244,194.0,AmidarDeterministic-v4,161830897.0,194.0,60.08,77.0
245,194.0,AmidarDeterministic-v4,162517935.0,194.0,60.492,78.0
246,194.0,AmidarDeterministic-v4,163206877.0,194.0,60.401,79.0
247,194.0,AmidarDeterministic-v4,163898345.0,194.0,60.537,79.0
248,194.0,AmidarDeterministic-v4,164593374.0,194.0,61.175,80.0
249,194.0,AmidarDeterministic-v4,165287753.0,194.0,61.083,80.5
250,194.0,AmidarDeterministic-v4,165982063.0,194.0,62.166,82.0
251,194.0,AmidarDeterministic-v4,166676741.0,194.0,60.662,82.0
252,194.0,AmidarDeterministic-v4,167372246.0,194.0,61.529,83.0
253,194.0,AmidarDeterministic-v4,168067619.0,194.0,61.628,83.0
254,194.0,AmidarDeterministic-v4,168763156.0,194.0,61.576,83.0
255,194.0,AmidarDeterministic-v4,169458720.0,194.0,61.987,84.0
256,194.0,AmidarDeterministic-v4,170153598.0,194.0,62.468,85.0
257,194.0,AmidarDeterministic-v4,170851266.0,194.0,62.294,85.0
258,194.0,AmidarDeterministic-v4,171548815.0,194.0,62.578,86.0
259,205.0,AmidarDeterministic-v4,172246130.0,205.0,63.148,86.0
260,205.0,AmidarDeterministic-v4,172942533.0,205.0,63.507,87.0
261,205.0,AmidarDeterministic-v4,173637538.0,205.0,63.397,87.0
262,205.0,AmidarDeterministic-v4,174332423.0,205.0,63.069,87.5
263,205.0,AmidarDeterministic-v4,175027783.0,205.0,63.361,88.0
264,205.0,AmidarDeterministic-v4,175723860.0,205.0,63.792,88.0
265,205.0,AmidarDeterministic-v4,176421149.0,205.0,63.43,88.0
266,205.0,AmidarDeterministic-v4,177117342.0,205.0,63.871,88.0
267,205.0,AmidarDeterministic-v4,177814548.0,205.0,63.819,88.0
268,205.0,AmidarDeterministic-v4,178511770.0,205.0,63.9,88.0
269,205.0,AmidarDeterministic-v4,179208693.0,205.0,63.906,88.0
270,205.0,AmidarDeterministic-v4,179907688.0,205.0,65.664,88.0
271,205.0,AmidarDeterministic-v4,180604339.0,205.0,64.957,88.0
272,205.0,AmidarDeterministic-v4,181302588.0,205.0,64.892,90.0
273,205.0,AmidarDeterministic-v4,181999660.0,205.0,65.447,91.0
274,205.0,AmidarDeterministic-v4,182699216.0,205.0,65.722,91.0
275,205.0,AmidarDeterministic-v4,183399247.0,205.0,65.693,91.0
276,205.0,AmidarDeterministic-v4,184098386.0,205.0,67.176,92.0
277,205.0,AmidarDeterministic-v4,184796900.0,205.0,66.485,92.0
278,205.0,AmidarDeterministic-v4,185495784.0,205.0,66.166,93.0
279,205.0,AmidarDeterministic-v4,186194522.0,205.0,65.83,93.0
280,205.0,AmidarDeterministic-v4,186893668.0,205.0,66.523,93.0
281,205.0,AmidarDeterministic-v4,187595402.0,205.0,67.128,93.0
282,205.0,AmidarDeterministic-v4,188295945.0,205.0,66.629,93.0
283,205.0,AmidarDeterministic-v4,188998390.0,205.0,66.626,93.0
284,205.0,AmidarDeterministic-v4,189698691.0,205.0,67.108,93.0
285,205.0,AmidarDeterministic-v4,190399665.0,205.0,66.729,93.0
286,205.0,AmidarDeterministic-v4,191101498.0,205.0,66.047,93.0
287,205.0,AmidarDeterministic-v4,191802764.0,205.0,66.943,94.0
288,205.0,AmidarDeterministic-v4,192505246.0,205.0,67.921,94.0
289,205.0,AmidarDeterministic-v4,193208327.0,205.0,66.722,94.0
290,205.0,AmidarDeterministic-v4,193910464.0,205.0,68.32,94.0
291,205.0,AmidarDeterministic-v4,194611732.0,205.0,68.333,94.0
292,205.0,AmidarDeterministic-v4,195313331.0,205.0,68.039,94.0
293,205.0,AmidarDeterministic-v4,196015283.0,205.0,68.846,95.0
294,205.0,AmidarDeterministic-v4,196716411.0,205.0,68.142,95.0
295,205.0,AmidarDeterministic-v4,197420298.0,205.0,68.668,95.0
296,205.0,AmidarDeterministic-v4,198123336.0,205.0,67.978,95.0
297,205.0,AmidarDeterministic-v4,198826740.0,205.0,68.047,95.0
298,205.0,AmidarDeterministic-v4,199528691.0,205.0,67.989,96.0
299,205.0,AmidarDeterministic-v4,200230799.0,205.0,68.084,96.0
300,205.0,AmidarDeterministic-v4,200931883.0,205.0,69.097,96.0
301,205.0,AmidarDeterministic-v4,201634102.0,205.0,68.432,96.0
302,205.0,AmidarDeterministic-v4,202337389.0,205.0,69.588,96.5
303,205.0,AmidarDeterministic-v4,203041339.0,205.0,69.399,97.0
304,205.0,AmidarDeterministic-v4,203743751.0,205.0,68.774,97.0
305,205.0,AmidarDeterministic-v4,204446484.0,205.0,69.128,97.0
306,205.0,AmidarDeterministic-v4,205148840.0,205.0,70.858,98.0
307,205.0,AmidarDeterministic-v4,205851042.0,205.0,69.635,98.0
308,205.0,AmidarDeterministic-v4,206552390.0,205.0,69.968,99.0
309,205.0,AmidarDeterministic-v4,207254816.0,205.0,70.423,99.0
310,205.0,AmidarDeterministic-v4,207957417.0,205.0,70.547,99.0
311,205.0,AmidarDeterministic-v4,208657928.0,205.0,69.188,93.5
312,205.0,AmidarDeterministic-v4,209361196.0,205.0,70.075,99.0
313,205.0,AmidarDeterministic-v4,210064460.0,205.0,71.049,99.0
314,205.0,AmidarDeterministic-v4,210767890.0,205.0,70.743,99.0
315,205.0,AmidarDeterministic-v4,211471766.0,205.0,70.669,99.0
316,205.0,AmidarDeterministic-v4,212174975.0,205.0,70.613,99.0
317,205.0,AmidarDeterministic-v4,212879588.0,205.0,70.899,100.0
318,205.0,AmidarDeterministic-v4,213585312.0,205.0,71.375,100.0
319,205.0,AmidarDeterministic-v4,214290039.0,205.0,72.052,100.0
320,205.0,AmidarDeterministic-v4,214994938.0,205.0,70.539,100.0
321,205.0,AmidarDeterministic-v4,215700191.0,205.0,70.857,100.0
322,205.0,AmidarDeterministic-v4,216406715.0,205.0,71.037,100.0
323,205.0,AmidarDeterministic-v4,217112377.0,205.0,71.175,101.0
324,205.0,AmidarDeterministic-v4,217818413.0,205.0,71.125,101.0
325,205.0,AmidarDeterministic-v4,218525518.0,205.0,72.354,101.0
326,205.0,AmidarDeterministic-v4,219231903.0,205.0,70.922,101.5
327,205.0,AmidarDeterministic-v4,219939853.0,205.0,72.015,102.0
328,205.0,AmidarDeterministic-v4,220646890.0,205.0,71.62,102.0
329,205.0,AmidarDeterministic-v4,221353032.0,205.0,71.276,102.0
330,205.0,AmidarDeterministic-v4,222062006.0,205.0,73.06,102.0
331,205.0,AmidarDeterministic-v4,222769455.0,205.0,72.579,102.0
332,205.0,AmidarDeterministic-v4,223474366.0,205.0,71.378,102.5
333,205.0,AmidarDeterministic-v4,224182026.0,205.0,72.108,103.0
334,205.0,AmidarDeterministic-v4,224888233.0,205.0,71.896,103.0
335,205.0,AmidarDeterministic-v4,225594411.0,205.0,72.296,103.0
336,205.0,AmidarDeterministic-v4,226301712.0,205.0,73.038,103.0
337,205.0,AmidarDeterministic-v4,227009167.0,205.0,72.356,103.0
338,205.0,AmidarDeterministic-v4,227715392.0,205.0,72.758,104.0
339,205.0,AmidarDeterministic-v4,228422487.0,205.0,72.518,104.0
340,205.0,AmidarDeterministic-v4,229129646.0,205.0,71.938,104.0
341,205.0,AmidarDeterministic-v4,229835352.0,205.0,73.113,104.0
342,205.0,AmidarDeterministic-v4,230542408.0,205.0,72.598,104.0
343,205.0,AmidarDeterministic-v4,231249317.0,205.0,73.081,104.0
344,205.0,AmidarDeterministic-v4,231957173.0,205.0,73.582,105.0
345,205.0,AmidarDeterministic-v4,232663049.0,205.0,72.712,105.0
346,205.0,AmidarDeterministic-v4,233370124.0,205.0,74.228,105.0
347,205.0,AmidarDeterministic-v4,234077144.0,205.0,73.486,106.0
348,205.0,AmidarDeterministic-v4,234785548.0,205.0,73.532,106.0
349,205.0,AmidarDeterministic-v4,235492045.0,205.0,73.853,106.0
350,205.0,AmidarDeterministic-v4,236199451.0,205.0,74.521,107.0
351,205.0,AmidarDeterministic-v4,236905843.0,205.0,74.274,107.0
352,205.0,AmidarDeterministic-v4,237613380.0,205.0,74.14,107.0
353,205.0,AmidarDeterministic-v4,238318066.0,205.0,74.1,107.0
354,205.0,AmidarDeterministic-v4,239025420.0,205.0,73.042,107.0
355,205.0,AmidarDeterministic-v4,239733022.0,205.0,74.091,107.0
356,205.0,AmidarDeterministic-v4,240438959.0,205.0,74.673,107.0
357,205.0,AmidarDeterministic-v4,241145452.0,205.0,73.793,108.0
358,205.0,AmidarDeterministic-v4,241853005.0,205.0,74.444,108.0
359,205.0,AmidarDeterministic-v4,242558653.0,205.0,75.069,108.0
360,205.0,AmidarDeterministic-v4,243264336.0,205.0,74.129,108.0
361,205.0,AmidarDeterministic-v4,243967949.0,205.0,74.769,109.0
362,205.0,AmidarDeterministic-v4,244673302.0,205.0,74.108,109.0
363,205.0,AmidarDeterministic-v4,245376464.0,205.0,74.371,109.5
364,205.0,AmidarDeterministic-v4,246080861.0,205.0,75.381,110.0
365,205.0,AmidarDeterministic-v4,246784243.0,205.0,74.766,110.0
366,205.0,AmidarDeterministic-v4,247489991.0,205.0,75.073,110.0
367,205.0,AmidarDeterministic-v4,248194933.0,205.0,74.775,111.0
368,205.0,AmidarDeterministic-v4,248899415.0,205.0,75.055,111.0
369,205.0,AmidarDeterministic-v4,249604212.0,205.0,74.794,111.0
370,205.0,AmidarDeterministic-v4,250310085.0,205.0,75.295,111.0
371,205.0,AmidarDeterministic-v4,251014458.0,205.0,75.746,111.0
372,205.0,AmidarDeterministic-v4,251717979.0,205.0,74.996,111.0
373,205.0,AmidarDeterministic-v4,252423973.0,205.0,75.872,112.0
374,205.0,AmidarDeterministic-v4,253129216.0,205.0,76.102,112.0
375,205.0,AmidarDeterministic-v4,253832902.0,205.0,75.336,112.0
376,205.0,AmidarDeterministic-v4,254536674.0,205.0,75.921,112.0
