,elite_avg,evals,max,mean,median
0,53.76592426765869,12227.0,37.04368932038828,6.222242495270572,4.81754385964913
1,53.51180461192778,27705.0,48.58831168831158,8.514808303630055,7.295155319491408
2,42.05254598021641,44516.0,65.03937282229964,12.410770661685328,10.733211735385666
3,54.32894483940652,64248.0,73.27272727272737,13.633502216444857,11.27368194944989
4,42.65916557084019,84755.0,113.70555555555612,16.661292502339002,11.969374120956418
5,61.51237187678275,105695.0,108.23649635036553,18.9145575491445,14.86697388632873
6,44.27317461069538,127392.0,79.75092250922525,23.077312328569242,19.903493058665433
7,59.541338655873844,152127.0,153.54651162790762,26.33273432689639,21.95655349388074
8,73.73728925955604,179219.0,130.96027397260315,29.03683880950367,26.265088461764492
9,71.71067842867731,205587.0,221.27887323943767,34.52426167873523,31.712100335629692
10,168.23854036604388,240563.0,312.22614840989314,37.223825714391694,35.37798573975038
11,153.83657937587142,282329.0,302.6933110367897,38.515915269505115,38.97036743325397
12,291.2485478935134,334075.0,612.3745819397877,47.62884534700931,45.649983986334945
13,230.11039634538344,391714.0,305.5122302158272,56.835507309194874,52.083955688032376
14,250.8890782335215,452501.0,485.33356643356274,68.20922413307801,54.30177904287484
15,249.94125867964726,506254.0,493.49446366781467,72.58504322173272,57.69790475329421
16,258.22750764644394,552460.0,409.64615384615234,81.53009715924145,57.801643322352604
17,256.7531039215709,611472.0,450.06956521738846,86.82648301261614,61.75639097744353
18,258.6575513997201,675898.0,524.8956521739069,102.51176059499976,65.80456026058638
19,326.92039663681754,762977.0,775.4578754578653,134.01507518004476,83.60271128480727
20,328.688588896782,841928.0,547.4111111111058,140.10109371219923,100.25683223389366
21,262.9846000904286,919168.0,536.8181818181772,154.63377880021272,130.24346703391336
22,294.2705785453422,1000889.0,798.876404494372,166.70858097824737,144.562505705158
23,316.62095310035016,1086633.0,702.070588235282,163.98293877609547,138.34992698065054
24,330.41790066123417,1186928.0,582.949819494579,179.71852308006382,170.20370055811821
25,371.975868690806,1284048.0,826.1992619926101,186.61935195847144,147.8725609756105
26,259.30959938005583,1374119.0,549.2225563909708,156.56122104542865,127.42178221679778
27,340.6187331197757,1472277.0,618.7720430107456,170.64021522529296,130.77421602787518
28,327.13940859694884,1569288.0,867.9703422053085,187.89002550547255,163.91741536980803
29,320.7970688370062,1671467.0,599.1498194945798,189.36354117595363,158.348692048693
30,366.7594684647335,1776839.0,868.4559055118042,188.558221206169,164.974825174827
31,370.3324105965022,1873783.0,747.2999999999889,186.39362831030877,151.90550335150104
32,337.5150126359648,1973337.0,745.2490039840578,211.31995366874023,211.8642417866985
33,305.7125895619838,2066827.0,881.0666666666563,198.10708296571815,175.0276595744688
34,399.1985603838774,2162623.0,865.6979238754234,189.06056206209425,138.9495705082327
35,376.66179787166146,2259985.0,869.1689655172278,191.44310535106032,143.68610977371273
36,369.851938857924,2364987.0,743.3734939758958,193.97686351088575,190.480831865938
37,339.99712527631186,2470392.0,717.887804878045,194.99070565254027,156.0112704368809
38,391.24503275749316,2584334.0,620.689655172404,201.04243195631975,177.21542086714396
39,345.4613818842129,2699618.0,908.1999999999902,206.60046730013255,191.56614887993476
40,334.97167882729707,2805604.0,863.0050179211362,212.28091280931193,162.48777017571246
41,326.776437883294,2914419.0,792.3611111110941,206.305677518288,188.88393401282005
42,373.7742595715648,3030263.0,868.114170040472,211.1262336325971,201.00058442726214
43,437.9998724392841,3144869.0,700.4517241379194,189.02890521923985,151.55166572557943
44,393.19130454793316,3257387.0,816.3636363636226,226.1955612165523,223.79754835928844
45,371.99963311860137,3377722.0,870.3162790697625,220.5894148716041,197.5821596244143
46,368.10353625648816,3483682.0,884.5749049429514,214.504287491578,177.62857142857257
47,318.90955117834807,3593960.0,675.362318840572,218.85843360194437,205.09622155033475
48,484.8659156244768,3710920.0,866.2921348314519,216.53405712943012,191.72867494824104
49,373.0283438678712,3822257.0,878.0641509433871,200.0067816562189,153.16783678367898
50,328.2237529694877,3937669.0,856.8345323740853,218.17111265985397,169.43543124475306
51,362.30400513042485,4044952.0,827.5362318840507,210.5762100662652,156.82237737200234
52,389.95992197759574,4153954.0,855.0066945606559,213.89450868362678,211.67445141065969
53,378.179891660441,4259181.0,875.4329670329573,227.29930337046767,176.06123699812315
54,376.0586788746388,4372175.0,590.6666666666606,227.24060573290342,234.789514348787
55,401.62120183558613,4494388.0,706.2283737024155,231.6432367963397,242.7409722222244
56,399.25469511338287,4615679.0,788.4892086330807,223.16244354719944,171.28226495726597
57,392.751257183865,4734151.0,876.879446640309,238.39681249184156,215.6860207955121
58,443.88381594446554,4856642.0,884.4817490494149,231.6055659073945,199.67106308991697
