,elite_avg,evals,max,mean,median
154,1267.5,164300000.0,1510.0,739.72,840.0
155,1207.0,165360000.0,1680.0,759.1,840.0
156,1217.5,166420000.0,1680.0,757.56,840.0
157,1289.0,167480000.0,1680.0,741.55,840.0
158,1052.5,168540000.0,1620.0,750.69,840.0
159,1260.0,169600000.0,1880.0,742.74,840.0
160,1286.0,170660000.0,1330.0,740.97,840.0
161,1253.0,171720000.0,1860.0,771.64,840.0
162,1071.0,172780000.0,1450.0,748.31,840.0
163,1319.0,173840000.0,1540.0,746.91,840.0
164,1300.0,174900000.0,1680.0,740.78,840.0
165,1300.0,175960000.0,1690.0,757.16,840.0
166,1460.0,177020000.0,1680.0,734.65,840.0
167,1300.0,178080000.0,1680.0,744.94,840.0
168,1303.0,179140000.0,1690.0,749.79,840.0
169,1254.0,180200000.0,1660.0,744.74,840.0
170,1207.5,181260000.0,1510.0,749.67,840.0
171,1365.0,182320000.0,1660.0,767.92,850.0
172,1294.0,183380000.0,1660.0,745.86,840.0
173,1242.5,184440000.0,1680.0,759.04,850.0
174,1275.5,185500000.0,1740.0,760.83,840.0
175,1432.0,186560000.0,1740.0,763.35,840.0
176,1439.0,187620000.0,1760.0,764.64,840.0
177,1331.0,188680000.0,1680.0,777.95,850.0
178,1413.5,189740000.0,1610.0,758.01,840.0
179,1258.0,190800000.0,1590.0,751.08,840.0
180,1237.0,191860000.0,2030.0,763.96,840.0
181,1427.0,192920000.0,2030.0,765.59,850.0
182,1272.5,193980000.0,2020.0,773.33,850.0
183,1275.0,195040000.0,1570.0,752.5,840.0
184,1392.0,196100000.0,1530.0,756.63,850.0
185,1374.0,197160000.0,1730.0,765.84,850.0
186,1439.5,198220000.0,1730.0,762.83,850.0
187,1424.5,199280000.0,1820.0,775.7,850.0
188,1208.0,200340000.0,1890.0,777.31,850.0
189,1392.5,201400000.0,1750.0,751.03,840.0
190,1391.5,202460000.0,1680.0,744.78,840.0
191,1346.0,203520000.0,1710.0,773.45,850.0
192,1384.0,204580000.0,1710.0,754.82,845.0
193,1212.5,205640000.0,1710.0,755.79,840.0
194,1265.5,206700000.0,1680.0,750.71,850.0
195,1258.5,207760000.0,1530.0,753.35,850.0
196,1340.0,208820000.0,1700.0,756.04,850.0
197,1387.0,209880000.0,1740.0,759.36,850.0
198,1228.0,210940000.0,1680.0,743.93,840.0
199,1416.0,212000000.0,1580.0,770.9,850.0
200,1517.5,213060000.0,2430.0,753.53,850.0
201,1348.5,214120000.0,2430.0,778.26,850.0
202,1228.5,215180000.0,2430.0,777.19,860.0
203,1289.0,216240000.0,2430.0,759.41,850.0
204,1533.5,217300000.0,1790.0,766.77,860.0
205,1265.5,218360000.0,1850.0,763.48,860.0
206,1096.5,219420000.0,1850.0,756.79,860.0
207,1260.5,220480000.0,1850.0,755.48,850.0
208,1213.0,221540000.0,1770.0,765.41,850.0
209,1542.0,222600000.0,2150.0,775.97,860.0
210,1449.0,223660000.0,1780.0,775.18,850.0
211,1192.5,224720000.0,2710.0,775.69,850.0
212,1426.5,225780000.0,1850.0,772.5,860.0
213,1464.0,226840000.0,1850.0,778.02,850.0
214,1246.0,227900000.0,1850.0,785.83,870.0
215,1373.0,228960000.0,1850.0,769.03,860.0
216,1817.0,230020000.0,2650.0,795.13,870.0
217,1682.5,231080000.0,2650.0,779.65,860.0
218,1805.0,232140000.0,2650.0,766.51,850.0
219,1313.0,233200000.0,1940.0,771.52,850.0
220,1446.0,234260000.0,2030.0,785.66,860.0
221,1635.0,235320000.0,2260.0,780.26,860.0
222,1676.5,236380000.0,2010.0,796.87,870.0
223,2163.5,237440000.0,2860.0,805.93,870.0
224,1503.0,238500000.0,2260.0,787.53,865.0
225,1446.0,239560000.0,2030.0,788.67,870.0
226,1685.5,240620000.0,1970.0,771.78,860.0
227,1635.5,241680000.0,1970.0,782.95,870.0
228,1574.0,242740000.0,1970.0,796.54,870.0
229,1619.0,243800000.0,2010.0,786.76,870.0
230,1747.5,244860000.0,2870.0,796.86,870.0
231,1676.0,245920000.0,2380.0,796.4,870.0
232,1772.0,246980000.0,2050.0,792.06,870.0
233,1738.0,248040000.0,2380.0,807.15,890.0
234,1838.0,249100000.0,2380.0,794.8,870.0
235,1920.0,250160000.0,3350.0,801.57,890.0
236,2117.0,251220000.0,3350.0,811.23,890.0
237,2057.0,252280000.0,3350.0,806.13,880.0
238,1796.5,253340000.0,3350.0,805.66,890.0
239,1738.5,254400000.0,3350.0,821.4,970.0
240,1772.0,255460000.0,2510.0,805.71,870.0
241,1687.0,256520000.0,2140.0,796.06,880.0
242,1562.0,257580000.0,2180.0,811.41,880.0
243,1621.0,258640000.0,3350.0,828.56,970.0
244,1659.0,259700000.0,2290.0,817.9,970.0
245,1728.0,260760000.0,2230.0,835.7,990.0
246,1548.5,261820000.0,2230.0,839.81,980.0
247,1806.0,262880000.0,2290.0,830.88,990.0
248,1652.0,263940000.0,2810.0,830.69,980.0
249,1932.0,265000000.0,2430.0,838.0,990.0
250,1968.0,266060000.0,2290.0,849.97,1005.0
251,1933.5,267120000.0,2760.0,852.34,1000.0
252,1975.5,268180000.0,3350.0,853.44,990.0
253,1945.0,269240000.0,2290.0,835.95,995.0
254,2107.5,270300000.0,2300.0,844.62,1010.0
255,1817.0,271360000.0,2440.0,862.19,1010.0
256,2098.0,272420000.0,3350.0,853.7,995.0
257,1579.5,273480000.0,2110.0,850.13,1010.0
258,2070.0,274540000.0,2300.0,853.03,1000.0
259,2004.5,275600000.0,3350.0,850.2,1000.0
260,1887.5,276660000.0,2290.0,826.9,980.0
261,2024.0,277720000.0,2300.0,856.17,1010.0
262,1963.0,278780000.0,2300.0,854.96,1020.0
263,1877.0,279840000.0,3350.0,855.87,1010.0
264,1900.5,280900000.0,2300.0,842.86,1000.0
265,1985.0,281960000.0,2290.0,868.45,1020.0
266,1883.5,283020000.0,2420.0,858.02,1020.0
267,1831.5,284080000.0,2420.0,858.05,1000.0
268,1891.0,285140000.0,2480.0,861.69,1020.0
269,1485.5,286200000.0,2750.0,855.17,1020.0
270,1804.0,287260000.0,2820.0,873.29,1030.0
271,1973.0,288320000.0,2330.0,886.83,1040.0
272,2031.5,289380000.0,2300.0,882.71,1040.0
273,1858.0,290440000.0,2480.0,886.29,1040.0
274,1989.5,291500000.0,2480.0,897.0,1035.0
275,1994.5,292560000.0,2440.0,881.73,1040.0
276,1899.0,293620000.0,2410.0,882.4,1040.0
277,1857.5,294680000.0,2790.0,912.33,1040.0
278,1974.0,295740000.0,2300.0,897.22,1050.0
279,1875.0,296800000.0,2850.0,897.11,1040.0
280,2029.0,297860000.0,2690.0,901.87,1050.0
281,1815.5,298920000.0,2370.0,939.87,1055.0
282,1877.0,299980000.0,2400.0,894.41,1050.0
283,1951.0,301040000.0,3240.0,907.46,1040.0
284,2236.5,302100000.0,3240.0,908.83,1050.0
285,2086.0,303160000.0,2470.0,919.0,1050.0
286,2089.5,304220000.0,2360.0,901.37,1040.0
287,1939.5,305280000.0,2850.0,920.54,1060.0
288,2490.5,306340000.0,3240.0,927.77,1060.0
289,1388.0,307400000.0,2930.0,922.55,1040.0
290,2092.0,308460000.0,2660.0,906.59,1050.0
291,2009.5,309520000.0,2660.0,934.34,1060.0
292,2018.0,310580000.0,2450.0,917.54,1060.0
293,1909.5,311640000.0,3040.0,942.01,1070.0
294,1773.0,312700000.0,2370.0,921.27,1050.0
295,2374.5,313760000.0,2750.0,931.13,1050.0
296,2336.5,314820000.0,2750.0,938.62,1060.0
297,2251.5,315880000.0,3450.0,965.79,1070.0
298,2544.5,316940000.0,2750.0,958.02,1080.0
299,2346.0,318000000.0,2750.0,943.17,1075.0
300,2489.5,319060000.0,3070.0,951.13,1055.0
301,2168.0,320120000.0,3410.0,954.51,1060.0
302,2393.5,321180000.0,3410.0,963.33,1080.0
303,2515.5,322240000.0,3480.0,956.46,1040.0
304,2545.0,323300000.0,2750.0,953.1,1065.0
305,2389.0,324360000.0,2730.0,968.44,1070.0
306,2455.5,325420000.0,3180.0,977.76,1090.0
307,2487.5,326480000.0,3180.0,979.72,1090.0
308,2399.5,327540000.0,3150.0,956.4,1080.0
309,2153.0,328600000.0,3040.0,1006.89,1110.0
310,3036.5,329660000.0,3180.0,1003.05,1110.0
311,2339.5,330720000.0,3240.0,1007.4,1110.0
312,2497.0,331780000.0,3090.0,997.67,1115.0
313,2378.0,332840000.0,3460.0,989.78,1110.0
314,2463.0,333900000.0,3120.0,983.49,1115.0
315,2921.0,334960000.0,3410.0,984.82,1070.0
316,2520.5,336020000.0,3090.0,1002.62,1110.0
317,2394.0,337080000.0,3590.0,1006.18,1120.0
318,2761.0,338140000.0,3590.0,1013.15,1110.0
319,2420.0,339200000.0,2990.0,991.66,1110.0
320,2474.5,340260000.0,3090.0,1039.68,1145.0
321,2314.5,341320000.0,3120.0,995.49,1080.0
322,2747.5,342380000.0,3180.0,1033.66,1140.0
323,2439.0,343440000.0,2830.0,997.66,1105.0
324,2562.5,344500000.0,3150.0,1007.06,1140.0
325,2224.0,345560000.0,3250.0,1015.68,1140.0
326,2632.0,346620000.0,3120.0,1023.67,1145.0
327,1835.5,347680000.0,3100.0,1021.71,1150.0
328,2309.0,348740000.0,3150.0,1047.08,1180.0
329,2691.0,349800000.0,3090.0,1060.67,1190.0
330,2489.5,350860000.0,3250.0,1083.84,1230.0
331,2406.0,351920000.0,3090.0,1039.92,1190.0
332,2400.0,352980000.0,2990.0,1051.83,1170.0
333,2338.5,354040000.0,2790.0,1038.01,1130.0
334,2087.0,355100000.0,2990.0,1072.36,1230.0
335,2486.5,356160000.0,3120.0,1064.71,1210.0
336,1783.5,357220000.0,3060.0,1057.39,1220.0
337,1975.5,358280000.0,3090.0,1037.48,1210.0
338,2707.0,359340000.0,3090.0,1071.54,1250.0
339,2443.5,360400000.0,3120.0,1074.54,1260.0
340,2371.5,361460000.0,2740.0,1070.92,1250.0
341,2262.0,362520000.0,3150.0,1066.45,1220.0
342,2499.0,363580000.0,3180.0,1099.82,1280.0
343,1840.0,364640000.0,3210.0,1038.81,1210.0
344,2484.0,365700000.0,3120.0,1134.94,1280.0
345,2320.5,366760000.0,3090.0,1075.13,1250.0
346,2397.0,367820000.0,3450.0,1092.63,1250.0
347,1982.5,368880000.0,2950.0,1052.65,1195.0
348,2281.5,369940000.0,3060.0,1078.53,1250.0
349,1757.0,371000000.0,2900.0,1070.5,1250.0
350,2405.0,372060000.0,3180.0,1102.44,1280.0
351,2567.0,373120000.0,3090.0,1093.27,1260.0
352,2039.5,374180000.0,3030.0,1059.54,1230.0
353,2216.5,375240000.0,3150.0,1115.47,1300.0
354,2313.0,376300000.0,3290.0,1105.08,1290.0
355,2485.0,377360000.0,3230.0,1084.53,1260.0
356,2396.5,378420000.0,3210.0,1127.93,1300.0
357,2386.0,379480000.0,3210.0,1087.77,1230.0
358,2357.5,380540000.0,3470.0,1094.14,1250.0
359,2387.5,381600000.0,3330.0,1102.75,1260.0
360,2393.5,382660000.0,3110.0,1106.5,1280.0
361,1725.5,383720000.0,3110.0,1127.78,1300.0
362,2034.5,384780000.0,3190.0,1102.55,1280.0
363,2256.0,385840000.0,2860.0,1126.34,1310.0
364,2264.5,386900000.0,3260.0,1122.81,1300.0
365,2169.0,387960000.0,3120.0,1099.29,1240.0
366,2141.5,389020000.0,3320.0,1117.51,1300.0
367,2073.0,390080000.0,3240.0,1124.73,1290.0
368,2189.5,391140000.0,3000.0,1125.18,1300.0
369,2217.5,392200000.0,2910.0,1141.74,1310.0
370,2315.0,393260000.0,3110.0,1128.0,1310.0
371,2279.0,394320000.0,2910.0,1098.89,1285.0
372,2304.5,395380000.0,3000.0,1154.4,1310.0
373,2060.5,396440000.0,3450.0,1122.33,1310.0
374,2347.0,397500000.0,3330.0,1149.21,1310.0
375,2174.0,398560000.0,3210.0,1114.33,1310.0
376,2877.0,399620000.0,3610.0,1110.83,1310.0
377,3091.0,400680000.0,3650.0,1153.25,1330.0
378,3078.0,401740000.0,3650.0,1162.71,1330.0
379,3064.0,402800000.0,3670.0,1154.44,1330.0
380,3157.5,403860000.0,3650.0,1158.0,1320.0
381,2532.5,404920000.0,3120.0,1142.15,1325.0
382,2254.0,405980000.0,3590.0,1143.17,1330.0
383,2138.0,407040000.0,2920.0,1142.43,1310.0
384,2227.5,408100000.0,3110.0,1197.22,1350.0
385,2147.0,409160000.0,3210.0,1176.38,1350.0
386,2654.0,410220000.0,3250.0,1212.97,1390.0
387,2177.5,411280000.0,3110.0,1203.67,1390.0
388,2695.5,412340000.0,3290.0,1176.94,1330.0
389,2852.5,413400000.0,3200.0,1202.07,1355.0
390,2036.5,414460000.0,3510.0,1195.67,1350.0
391,2848.0,415520000.0,3470.0,1159.43,1360.0
392,2168.0,416580000.0,3110.0,1165.63,1360.0
393,2463.5,417640000.0,3440.0,1166.54,1330.0
394,2361.0,418700000.0,3300.0,1146.04,1310.0
395,2552.5,419760000.0,3240.0,1219.76,1370.0
396,2971.0,420820000.0,3330.0,1207.0,1360.0
397,2471.5,421880000.0,3240.0,1154.88,1300.0
398,2858.5,422940000.0,3350.0,1189.41,1365.0
399,2737.5,424000000.0,3230.0,1195.04,1380.0
400,2220.0,425060000.0,3470.0,1153.07,1320.0
401,2444.5,426120000.0,3510.0,1157.11,1340.0
402,2750.0,427180000.0,3090.0,1180.54,1305.0
403,2493.0,428240000.0,3200.0,1205.72,1355.0
404,2442.0,429300000.0,3230.0,1203.44,1380.0
405,2712.0,430360000.0,3230.0,1216.07,1420.0
406,2575.5,431420000.0,3340.0,1185.5,1350.0
407,2675.5,432480000.0,3130.0,1204.57,1380.0
408,2796.5,433540000.0,3080.0,1172.53,1345.0
409,2521.0,434600000.0,3090.0,1199.31,1400.0
410,1906.0,435660000.0,3120.0,1194.72,1410.0
411,2198.0,436720000.0,3110.0,1182.7,1355.0
412,2681.0,437780000.0,3080.0,1216.96,1425.0
413,2390.0,438840000.0,3240.0,1191.71,1365.0
414,2808.0,439900000.0,3440.0,1214.49,1420.0
415,2171.0,440960000.0,3120.0,1214.64,1440.0
416,2949.5,442020000.0,3240.0,1200.82,1350.0
417,2828.5,443080000.0,3060.0,1203.69,1380.0
418,2677.5,444140000.0,3620.0,1221.76,1410.0
419,2667.5,445200000.0,3240.0,1228.27,1415.0
420,2402.0,446260000.0,3150.0,1213.9,1415.0
421,2576.0,447320000.0,3150.0,1215.98,1375.0
422,2368.5,448380000.0,3090.0,1169.62,1360.0
423,2652.5,449440000.0,3280.0,1238.72,1430.0
424,2222.0,450500000.0,3180.0,1247.86,1450.0
425,2355.0,451560000.0,3280.0,1217.84,1350.0
426,2009.0,452620000.0,3220.0,1228.39,1390.0
427,2861.5,453680000.0,3430.0,1202.62,1400.0
428,2742.0,454740000.0,3510.0,1231.93,1445.0
429,2953.5,455800000.0,3430.0,1213.92,1335.0
430,3031.5,456860000.0,3510.0,1215.56,1340.0
431,2653.5,457920000.0,3430.0,1237.3,1410.0
432,2543.5,458980000.0,3430.0,1213.18,1445.0
433,2472.5,460040000.0,3200.0,1184.43,1355.0
434,2109.0,461100000.0,2990.0,1206.43,1370.0
435,2777.0,462160000.0,3290.0,1228.25,1455.0
436,2211.0,463220000.0,3450.0,1234.4,1460.0
437,2241.0,464280000.0,3390.0,1223.98,1455.0
438,2272.5,465340000.0,3390.0,1253.25,1470.0
439,2576.0,466400000.0,3140.0,1231.47,1460.0
440,2355.5,467460000.0,3510.0,1248.16,1490.0
441,2313.0,468520000.0,3180.0,1231.48,1490.0
442,2724.0,469580000.0,3630.0,1244.46,1480.0
443,2764.5,470640000.0,3190.0,1254.48,1490.0
444,2805.0,471700000.0,3190.0,1252.14,1470.0
445,2624.5,472760000.0,3590.0,1251.32,1500.0
446,2865.0,473820000.0,3240.0,1258.46,1430.0
447,2469.5,474880000.0,3410.0,1308.6,1510.0
448,2445.0,475940000.0,3240.0,1255.0,1505.0
449,2729.0,477000000.0,3240.0,1274.29,1490.0
450,2633.5,478060000.0,3250.0,1266.83,1490.0
451,2776.5,479120000.0,3240.0,1269.01,1505.0
452,2557.0,480180000.0,3240.0,1268.9,1500.0
453,2350.5,481240000.0,3260.0,1239.66,1460.0
454,2806.5,482300000.0,3240.0,1227.93,1465.0
455,2439.5,483360000.0,3240.0,1231.24,1490.0
456,2146.0,484420000.0,3240.0,1254.68,1510.0
457,2040.5,485480000.0,3610.0,1290.64,1510.0
458,2610.5,486540000.0,3240.0,1271.46,1500.0
459,2427.5,487600000.0,3240.0,1253.07,1490.0
460,2800.5,488660000.0,3060.0,1304.73,1520.0
461,2848.5,489720000.0,3100.0,1285.95,1510.0
462,2507.5,490780000.0,3060.0,1272.64,1510.0
463,2360.5,491840000.0,3320.0,1281.07,1510.0
464,2813.0,492900000.0,3360.0,1262.83,1470.0
465,2907.0,493960000.0,3360.0,1253.78,1450.0
466,2441.0,495020000.0,3400.0,1297.42,1520.0
467,2305.5,496080000.0,3360.0,1246.85,1470.0
468,2916.5,497140000.0,3280.0,1292.11,1510.0
469,2897.0,498200000.0,3360.0,1283.71,1495.0
470,2782.5,499260000.0,3360.0,1318.62,1520.0
471,2833.5,500320000.0,3340.0,1271.87,1520.0
472,2512.0,501380000.0,3060.0,1271.8,1490.0
473,2439.5,502440000.0,3080.0,1276.29,1520.0
474,2625.0,503500000.0,3250.0,1284.3,1510.0
475,2288.5,504560000.0,3080.0,1296.48,1510.0
476,2208.0,505620000.0,3180.0,1292.39,1520.0
477,2512.0,506680000.0,2890.0,1267.89,1475.0
478,2545.0,507740000.0,3130.0,1298.66,1505.0
479,2721.5,508800000.0,3080.0,1298.52,1520.0
480,2006.0,509860000.0,3630.0,1320.26,1530.0
481,2531.5,510920000.0,3150.0,1306.19,1520.0
482,2435.5,511980000.0,3080.0,1284.62,1495.0
483,2168.0,513040000.0,3220.0,1267.68,1500.0
484,2880.5,514100000.0,3260.0,1312.85,1530.0
485,2169.0,515160000.0,3020.0,1327.21,1550.0
486,2531.5,516220000.0,3050.0,1304.65,1505.0
487,2730.5,517280000.0,3070.0,1305.38,1540.0
488,2570.5,518340000.0,3220.0,1258.63,1500.0
489,2288.5,519400000.0,3060.0,1292.54,1510.0
490,2714.0,520460000.0,3090.0,1320.35,1540.0
491,2884.5,521520000.0,3250.0,1302.22,1515.0
492,3410.5,522580000.0,3650.0,1316.64,1540.0
493,2584.0,523640000.0,3300.0,1347.11,1560.0
494,2640.5,524700000.0,3340.0,1327.22,1530.0
495,2474.0,525760000.0,3310.0,1320.71,1545.0
496,2724.5,526820000.0,3310.0,1344.98,1580.0
497,2567.0,527880000.0,3310.0,1344.62,1570.0
498,2855.5,528940000.0,3310.0,1334.38,1540.0
499,2411.5,530000000.0,3090.0,1341.79,1560.0
500,2360.0,531060000.0,3150.0,1333.93,1550.0
501,2426.5,532120000.0,3190.0,1336.5,1565.0
502,2767.0,533180000.0,3110.0,1330.05,1555.0
503,2701.5,534240000.0,3290.0,1347.79,1580.0
504,2733.0,535300000.0,3290.0,1317.84,1520.0
505,2568.5,536360000.0,3110.0,1317.76,1530.0
506,2887.0,537420000.0,3570.0,1349.35,1570.0
507,2598.0,538480000.0,3190.0,1338.07,1550.0
508,2806.5,539540000.0,3200.0,1322.75,1560.0
509,2581.5,540600000.0,3380.0,1337.98,1525.0
510,2642.5,541660000.0,3300.0,1283.67,1505.0
511,2499.0,542720000.0,3070.0,1275.66,1510.0
512,2436.5,543780000.0,3070.0,1310.08,1535.0
513,2781.0,544840000.0,3090.0,1309.6,1510.0
514,2840.5,545900000.0,3100.0,1327.65,1530.0
515,2634.0,546960000.0,3670.0,1330.2,1540.0
516,2701.5,548020000.0,3200.0,1349.97,1540.0
517,2559.0,549080000.0,2930.0,1352.98,1565.0
518,2668.0,550140000.0,3420.0,1322.48,1545.0
519,2782.0,551200000.0,3190.0,1344.95,1580.0
520,2338.0,552260000.0,3150.0,1344.21,1580.0
521,2792.5,553320000.0,3140.0,1363.57,1580.0
